MALE,49,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,MOSTLY SATISFIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,5,NO,NO,NO,NO,NONE,175,80,26.122448979591837
MALE,44,35-44,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,20,YES,NO,NO,NO,NONE,172,85,29.069767441860467
MALE,38,35-44,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,7,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1,NO,YES,NO,NO,NONE,176,98,31.63739669421488
FEMALE,48,45-59,"URBAN 200,000-500,000",SECONDARY,UNEMPLOYED,MARRIED,MOSTLY SATISFIED,6,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,4,NO,NO,NO,NO,NONE,172,60,20.61925365062196
FEMALE,61,60-64,"URBAN BELOW 20,000",SECONDARY,RETIRED,DIVORCED,MIXED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,YES,NO,NO,NO,NONE,155,60,24.97398543184183
MALE,64,60-64,"URBAN 500,000 AND OVER",SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,MOSTLY SATISFIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,YES,YES,NO,NONE,167,65,23.306680053067517
FEMALE,49,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,FARMER,MARRIED,MOSTLY SATISFIED,13,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,NO,NO,NO,NO,NONE,155,70,29.585798816568044
FEMALE,44,35-44,"URBAN BELOW 20,000",SECONDARY,SELF-EMPLOYED,MARRIED,PLEASED,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,2,NO,NO,NO,NO,NONE,168,65,23.030045351473927
FEMALE,21,16-24,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10,NO,NO,NO,NO,ACTIVE,162,59,22.86236854138088
MALE,61,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,20,NO,NO,NO,NO,NONE,170,74,25.605536332179934
MALE,39,35-44,RURAL AREAS,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,9,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,20,YES,YES,YES,NO,NONE,176,90,29.054752066115704
FEMALE,90,65+,RURAL AREAS,SECONDARY,RETIRED,WIDOWED,MOSTLY DISSATISFIED,16,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,15,NO,NO,NO,NO,NONE,162,67,25.910684346898332
FEMALE,53,45-59,"URBAN 20,000-100,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MIXED,5,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,5,NO,NO,NO,NO,NONE,164,76,28.256989886972047
FEMALE,61,60-64,"URBAN 100,000-200,000",SECONDARY,RETIRED,MARRIED,MOSTLY SATISFIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,YES,NO,NO,NO,NONE,160,82,32.03124999999999
FEMALE,86,65+,"URBAN 200,000-500,000",SECONDARY,LONG-TERM SICK/DISABLED,WIDOWED,PLEASED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,NO,NO,NO,NONE,160,68,26.562499999999996
MALE,81,65+,RURAL AREAS,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,MOSTLY SATISFIED,6,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,20,NO,NO,NO,NO,NONE,170,102,34.602076124567475
FEMALE,35,35-44,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5,NO,NO,NO,NO,ACTIVE,160,50,19.531249999999996
FEMALE,34,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,8,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,4,NO,NO,NO,NO,ACTIVE,170,95,33.21799307958478
FEMALE,45,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6,NO,NO,NO,NO,NONE,172,80,27.358845456721728
FEMALE,74,65+,"URBAN 100,000-200,000",SECONDARY,RETIRED,MARRIED,PLEASED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,20,YES,NO,NO,NO,NONE,165,60,22.03856749311295
MALE,33,25-34,"URBAN BELOW 20,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,NO,NO,NO,ACTIVE,181,80,24.151672503320853
FEMALE,64,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,MOSTLY DISSATISFIED,12,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,3,NO,NO,NO,NO,NONE,156,70,30.38501560874089
MALE,24,16-24,"URBAN BELOW 20,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7,YES,NO,NO,NO,ACTIVE,178,77,24.933720489837143
MALE,54,45-59,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,3,IT`S DIFFICULT TO TELL,YES,YES,NO,5,NO,NO,NO,NO,NONE,164,85,31.603212373587155
